timestep,incidence,aPosterior,bPosterior,MeanR,StdR,RQuantile025,RQuantile05,RQuantile25,Rmedian,RQuantile75,RQuantile95,RQuantile975
142,317.0,2338.8999999999996,0.00033150461896747205,0.7753561533030202,0.01603228449612851,0.7442486076549379,0.7491751977637053,0.7644831540872238,0.7752456545635104,0.7861086960581477,0.8019140304824267,0.8070916507930427
143,328.9,2381.7999999999997,0.0003449630402294108,0.8216329692184106,0.016835468719768418,0.7889639951477293,0.7941385863493674,0.8102158115034697,0.8215179843996697,0.8329247801024664,0.8495195761519589,0.8549553890756629
144,259.6,2318.4,0.0003581634037780013,0.8303660353189183,0.017245484208669462,0.7969060114054516,0.8022048139122632,0.8186699735503786,0.8302466505697409,0.841931953855743,0.8589344893921574,0.8645045092300454
145,252.6,2236.7,0.00037056165016482404,0.8288352429236618,0.017525254786523215,0.7948386892496951,0.8002209659580883,0.8169482749842983,0.8287117256467017,0.8405875627465138,0.8578708490332443,0.8635337311424329
146,224.7,2102.0999999999995,0.00038172355687975617,0.8024210889169352,0.01750151513945863,0.7684817193609803,0.7738523016320822,0.7905481655232443,0.8022938513189247,0.8141553087076651,0.8314238957781557,0.8370835349145834
147,249.4,1976.2,0.00039166120371987,0.774000870791207,0.01741109165831688,0.7402482226684023,0.7455865611740206,0.7621871912441365,0.7738703209722025,0.7856722361356492,0.8028604983563692,0.8084954180373068
148,297.4,1930.6,0.00040089144952192777,0.7739610324470337,0.017614606443834592,0.7398182983872832,0.7452172795466441,0.7620084458287057,0.773827406066388,0.7857679511005156,0.80316059777037,0.8088631492498864
149,446.6,2060.2,0.00041026151691474856,0.8452207771477649,0.0186215347960501,0.8091133606101244,0.8148260850631357,0.8325873146712572,0.8450840272430556,0.8577051665479827,0.876081936217141,0.8821053273624664
150,439.0,2170.3,0.000420488796397902,0.9125868348223668,0.019589092367514837,0.8745927252774743,0.8806064641868563,0.8992989048665735,0.9124466757179763,0.9257219751944835,0.9450453014872218,0.9513774523744447
151,486.1,2396.7999999999997,0.0004314849873021314,1.0341832175657484,0.021124264070008083,0.993190606265531,0.9996839244227529,1.0198578058953456,1.0340393927932476,1.0483518434904202,1.069173110569624,1.075993168891778
